"Activity" "Subject" "Mean"
"WALKING" 14 -0.40038070551426
"WALKING" 14 -0.399534152231907
"WALKING" 14 -0.398984553405633
"WALKING" 14 -0.39686248262549
"WALKING" 14 -0.395971820825134
"WALKING" 14 -0.395567579564332
"WALKING" 14 -0.395234192864635
"WALKING" 14 -0.394948121508021
"WALKING" 14 -0.393026230771658
"WALKING" 14 -0.39259880674139
"WALKING" 14 -0.390415125023529
"WALKING" 14 -0.389438213651194
"WALKING" 14 -0.385898458670945
"WALKING" 14 -0.384708057765062
"WALKING" 14 -0.381462499812299
"WALKING" 14 -0.380500829330535
"WALKING" 14 -0.378668051225918
"WALKING" 14 -0.378171363257754
"WALKING" 14 -0.377671069789661
"WALKING" 14 -0.376874531100392
"WALKING" 14 -0.375897288164528
"WALKING" 14 -0.37289705157344
"WALKING" 14 -0.372661361788948
"WALKING" 14 -0.371935154145276
"WALKING" 14 -0.371711853718717
"WALKING" 14 -0.370217073935169
"WALKING" 14 -0.369513167849376
"WALKING" 14 -0.368624479612442
"WALKING" 14 -0.36553331172549
"WALKING" 14 -0.365088019421123
"WALKING" 14 -0.364579589257932
"WALKING" 14 -0.364336295219964
"WALKING" 14 -0.363699787605882
"WALKING" 14 -0.362397007284848
"WALKING" 14 -0.361843609295187
"WALKING" 14 -0.361015721046168
"WALKING" 14 -0.360761332565775
"WALKING" 14 -0.360032163430838
"WALKING" 14 -0.358381873149643
"WALKING" 14 -0.354840031255258
"WALKING" 14 -0.354456461354367
"WALKING" 14 -0.354214285866132
"WALKING" 14 -0.350136149299109
"WALKING" 14 -0.344874431174688
"WALKING" 15 -0.437904990298503
"WALKING" 15 -0.436076926352175
"WALKING" 15 -0.434286243945597
"WALKING" 15 -0.431650270855597
"WALKING" 15 -0.426654027072193
"WALKING" 15 -0.425867905889216
"WALKING" 15 -0.424764970482175
"WALKING" 15 -0.424684152936381
"WALKING" 15 -0.422598206554902
"WALKING" 15 -0.418872436691604
"WALKING" 15 -0.416004893172371
"WALKING" 15 -0.415065007895009
"WALKING" 15 -0.413708291014795
"WALKING" 15 -0.413688512834064
"WALKING" 15 -0.413633832860963
"WALKING" 15 -0.412541450929233
"WALKING" 15 -0.412178792178841
"WALKING" 15 -0.408375821221016
"WALKING" 15 -0.406156501925668
"WALKING" 15 -0.398923722498752
"WALKING" 15 -0.397661113554011
"WALKING" 15 -0.396743189634582
"WALKING" 15 -0.394331237514813
"WALKING" 15 -0.391539011585918
"WALKING" 15 -0.391138716879857
"WALKING" 15 -0.387959783943371
"WALKING" 15 -0.387006685075062
"WALKING" 15 -0.386522830284082
"WALKING" 15 -0.384266471147362
"WALKING" 15 -0.38262195460303
"WALKING" 15 -0.382490372362264
"WALKING" 15 -0.381563462151444
"WALKING" 15 -0.380056919080749
"WALKING" 15 -0.379577587831747
"WALKING" 15 -0.377427872067779
"WALKING" 15 -0.377411207642246
"WALKING" 15 -0.377109027408431
"WALKING" 15 -0.374245612674332
"WALKING" 15 -0.373985681203369
"WALKING" 15 -0.373664786389626
"WALKING" 15 -0.367927828085009
"WALKING" 15 -0.365992178899287
"WALKING" 15 -0.364954071753832
"WALKING" 15 -0.36387794799893
"WALKING" 15 -0.362500347444656
"WALKING" 15 -0.361108965635561
"WALKING" 15 -0.36062155563672
"WALKING" 15 -0.359752534754545
"WALKING" 15 -0.356357668726417
"WALKING" 15 -0.356298214062954
"WALKING" 15 -0.353703905863458
"WALKING" 15 -0.352492217521442
"WALKING" 15 -0.350535064550446
"WALKING" 15 -0.34133627214902
"WALKING" 16 -0.489588054737611
"WALKING" 16 -0.464477430507487
"WALKING" 16 -0.46352225860852
"WALKING" 16 -0.456075045798574
"WALKING" 16 -0.45246489795508
"WALKING" 16 -0.447924947444742
"WALKING" 16 -0.446392046189127
"WALKING" 16 -0.444786808927736
"WALKING" 16 -0.44299948508852
"WALKING" 16 -0.441858026739323
"WALKING" 16 -0.441082704606061
"WALKING" 16 -0.440740167983601
"WALKING" 16 -0.440500597209483
"WALKING" 16 -0.439839657468645
"WALKING" 16 -0.438630248416934
"WALKING" 16 -0.438154495370588
"WALKING" 16 -0.437963899071479
"WALKING" 16 -0.437939315288414
"WALKING" 16 -0.437573926484135
"WALKING" 16 -0.437427708452763
"WALKING" 16 -0.437043629875758
"WALKING" 16 -0.436633600891907
"WALKING" 16 -0.435883760936542
"WALKING" 16 -0.435752138680036
"WALKING" 16 -0.434417817131355
"WALKING" 16 -0.434254430727629
"WALKING" 16 -0.432347988570053
"WALKING" 16 -0.428983038040463
"WALKING" 16 -0.428790278768627
"WALKING" 16 -0.42666806187861
"WALKING" 16 -0.42581627460205
"WALKING" 16 -0.424793377294296
"WALKING" 16 -0.423168340121034
"WALKING" 16 -0.422720527604456
"WALKING" 16 -0.421973695626203
"WALKING" 16 -0.421596361058467
"WALKING" 16 -0.420461512477362
"WALKING" 16 -0.420320817741872
"WALKING" 16 -0.420286338951337
"WALKING" 16 -0.419385280762727
"WALKING" 16 -0.418781479932264
"WALKING" 16 -0.418052960563102
"WALKING" 16 -0.416534552229127
"WALKING" 16 -0.415802572914795
"WALKING" 16 -0.415257651832086
"WALKING" 16 -0.407500606560695
"WALKING" 16 -0.407101662440998
"WALKING" 16 -0.405696178738503
"WALKING" 16 -0.403161462723351
"WALKING" 16 -0.400336336942941
"WALKING" 16 -0.400038768363672
"WALKING" 17 -0.421669233630481
"WALKING" 17 -0.411852225368538
"WALKING" 17 -0.408060438782068
"WALKING" 17 -0.405411923337433
"WALKING" 17 -0.404582453655258
"WALKING" 17 -0.403502683968966
"WALKING" 17 -0.40124959940713
"WALKING" 17 -0.401084616688948
"WALKING" 17 -0.400060980589661
"WALKING" 17 -0.397265144612299
"WALKING" 17 -0.397168404383422
"WALKING" 17 -0.396958701314973
"WALKING" 17 -0.395203624713369
"WALKING" 17 -0.394663047555615
"WALKING" 17 -0.394547023439394
"WALKING" 17 -0.394088811722103
"WALKING" 17 -0.393591156980838
"WALKING" 17 -0.392840923013725
"WALKING" 17 -0.391856900253119
"WALKING" 17 -0.391047221583601
"WALKING" 17 -0.390970145298752
"WALKING" 17 -0.390949132846168
"WALKING" 17 -0.390812887354029
"WALKING" 17 -0.390778952638681
"WALKING" 17 -0.390549612150446
"WALKING" 17 -0.389834157243725
"WALKING" 17 -0.388864799809947
"WALKING" 17 -0.388146370778895
"WALKING" 17 -0.387273162448485
"WALKING" 17 -0.38720420252139
"WALKING" 17 -0.386940805712478
"WALKING" 17 -0.38688708656738
"WALKING" 17 -0.3863019189912
"WALKING" 17 -0.386144238173975
"WALKING" 17 -0.38610934843615
"WALKING" 17 -0.385496975321212
"WALKING" 17 -0.384892915154652
"WALKING" 17 -0.383451199897861
"WALKING" 17 -0.383085904829412
"WALKING" 17 -0.382548326371105
"WALKING" 17 -0.382065319673601
"WALKING" 17 -0.381395135277897
"WALKING" 17 -0.380842313486774
"WALKING" 17 -0.380533934769251
"WALKING" 17 -0.380457341368627
"WALKING" 17 -0.380392990435829
"WALKING" 17 -0.3788303597959
"WALKING" 17 -0.376858742553298
"WALKING" 17 -0.376678497739572
"WALKING" 17 -0.376008432286631
"WALKING" 17 -0.375937248004093
"WALKING" 17 -0.375112794403209
"WALKING" 17 -0.375015769797326
"WALKING" 17 -0.372783054694831
"WALKING" 17 -0.370885296006239
"WALKING" 17 -0.370425444856506
"WALKING" 17 -0.3690869149559
"WALKING" 17 -0.369024413761658
"WALKING" 17 -0.366222775860963
"WALKING" 17 -0.36441182258984
"WALKING" 17 -0.362491365355258
"WALKING" 18 -0.486739490005526
"WALKING" 18 -0.470962203731854
"WALKING" 18 -0.459680367320677
"WALKING" 18 -0.457307027584492
"WALKING" 18 -0.45588097791016
"WALKING" 18 -0.455055512501604
"WALKING" 18 -0.454946152710339
"WALKING" 18 -0.453883689645989
"WALKING" 18 -0.449554542348128
"WALKING" 18 -0.449154055224599
"WALKING" 18 -0.448737502666132
"WALKING" 18 -0.447970880299109
"WALKING" 18 -0.44632392668057
"WALKING" 18 -0.446158414590196
"WALKING" 18 -0.445726551777005
"WALKING" 18 -0.445174923824599
"WALKING" 18 -0.444946556577897
"WALKING" 18 -0.444758776973084
"WALKING" 18 -0.444176857833868
"WALKING" 18 -0.443838712403565
"WALKING" 18 -0.443767043218895
"WALKING" 18 -0.442832769141355
"WALKING" 18 -0.440818145237255
"WALKING" 18 -0.440776815299822
"WALKING" 18 -0.440623246126881
"WALKING" 18 -0.440144181890909
"WALKING" 18 -0.437585634399287
"WALKING" 18 -0.436903163419608
"WALKING" 18 -0.43665830453975
"WALKING" 18 -0.435697122320321
"WALKING" 18 -0.43440333836025
"WALKING" 18 -0.433978109089447
"WALKING" 18 -0.433917349163636
"WALKING" 18 -0.432713798917469
"WALKING" 18 -0.432565700082175
"WALKING" 18 -0.431412226521747
"WALKING" 18 -0.430819778024955
"WALKING" 18 -0.430270634117647
"WALKING" 18 -0.429985066054724
"WALKING" 18 -0.428007588313529
"WALKING" 18 -0.426773855012834
"WALKING" 18 -0.425467529103387
"WALKING" 18 -0.42504321859262
"WALKING" 18 -0.423342757167825
"WALKING" 18 -0.422603665541533
"WALKING" 18 -0.41845907557
"WALKING" 18 -0.416298584432745
"WALKING" 18 -0.416081425061854
"WALKING" 18 -0.41605760633384
"WALKING" 18 -0.414764398883601
"WALKING" 18 -0.413411724846203
"WALKING" 18 -0.411699575693369
"WALKING" 18 -0.411196610763991
"WALKING" 18 -0.410740047556809
"WALKING" 18 -0.409031581532781
"WALKING" 18 -0.407311535699447
"WALKING" 19 -0.356237433094296
"WALKING" 19 -0.354435574864528
"WALKING" 19 -0.3378068487718
"WALKING" 19 -0.331408978397986
"WALKING" 19 -0.312233635284344
"WALKING" 19 -0.307283865584046
"WALKING" 19 -0.296268024688806
"WALKING" 19 -0.292240721414171
"WALKING" 19 -0.288786412111586
"WALKING" 19 -0.286780827837308
"WALKING" 19 -0.284250810200945
"WALKING" 19 -0.280728440361316
"WALKING" 19 -0.276708112913476
"WALKING" 19 -0.276166111586453
"WALKING" 19 -0.273681190945472
"WALKING" 19 -0.27251829206943
"WALKING" 19 -0.271630424798396
"WALKING" 19 -0.270999168144742
"WALKING" 19 -0.269439602341569
"WALKING" 19 -0.264603218384171
"WALKING" 19 -0.264589873891428
"WALKING" 19 -0.26236639113287
"WALKING" 19 -0.260304394537326
"WALKING" 19 -0.259187226734884
"WALKING" 19 -0.246393131081533
"WALKING" 19 -0.245409540834403
"WALKING" 19 -0.239892404631551
"WALKING" 19 -0.237351506713957
"WALKING" 19 -0.230935689091266
"WALKING" 19 -0.224200718102674
"WALKING" 19 -0.222851580223173
"WALKING" 19 -0.211343518025633
"WALKING" 19 -0.209706301242674
"WALKING" 19 -0.208665338653654
"WALKING" 19 -0.208426269755116
"WALKING" 19 -0.208390376388948
"WALKING" 19 -0.206486363767201
"WALKING" 19 -0.206392559973262
"WALKING" 19 -0.203342881911266
"WALKING" 19 -0.19041617893426
"WALKING" 19 -0.187533363215668
"WALKING" 19 -0.184530014379679
"WALKING" 19 -0.183834561447398
"WALKING" 19 -0.179553937955615
"WALKING" 19 -0.172965778332353
"WALKING" 19 -0.165166067772175
"WALKING" 19 -0.161891312173012
"WALKING" 19 -0.161292747542424
"WALKING" 19 -0.158766143602799
"WALKING" 19 -0.153643810925223
"WALKING" 19 -0.14585933492369
"WALKING" 19 -0.0832478913461676
"WALKING" 20 -0.358549565964171
"WALKING" 20 -0.334203997209269
"WALKING" 20 -0.328933377713904
"WALKING" 20 -0.322854860217622
"WALKING" 20 -0.318229612609626
"WALKING" 20 -0.315212007653672
"WALKING" 20 -0.306983159872727
"WALKING" 20 -0.299296673435865
"WALKING" 20 -0.296586726413191
"WALKING" 20 -0.296429070745455
"WALKING" 20 -0.29552579316589
"WALKING" 20 -0.293624934919305
"WALKING" 20 -0.29308242628467
"WALKING" 20 -0.291914124461212
"WALKING" 20 -0.288738813494011
"WALKING" 20 -0.286681708531194
"WALKING" 20 -0.283687523299287
"WALKING" 20 -0.279693435240642
"WALKING" 20 -0.27917472450082
"WALKING" 20 -0.277502438146845
"WALKING" 20 -0.275848217203922
"WALKING" 20 -0.271649141851586
"WALKING" 20 -0.270994461946478
"WALKING" 20 -0.269493274799572
"WALKING" 20 -0.269246656267914
"WALKING" 20 -0.268765945902602
"WALKING" 20 -0.264568576915686
"WALKING" 20 -0.263247679254011
"WALKING" 20 -0.260822693803636
"WALKING" 20 -0.260665077093048
"WALKING" 20 -0.259503467916649
"WALKING" 20 -0.258070140905453
"WALKING" 20 -0.254793739487611
"WALKING" 20 -0.253350279765775
"WALKING" 20 -0.248686062224064
"WALKING" 20 -0.241968099029162
"WALKING" 20 -0.24031772188549
"WALKING" 20 -0.238079603129055
"WALKING" 20 -0.228277838654724
"WALKING" 20 -0.222674247122068
"WALKING" 20 -0.214809734265624
"WALKING" 20 -0.213301283074153
"WALKING" 20 -0.210856362805316
"WALKING" 20 -0.210043265843494
"WALKING" 20 -0.205570502785918
"WALKING" 20 -0.190382544760428
"WALKING" 20 -0.188900218119251
"WALKING" 20 -0.164679298392692
"WALKING" 20 -0.161661796670945
"WALKING" 20 -0.160584610577897
"WALKING" 20 -0.146706455188235
"WALKING" 21 -0.400874377500891
"WALKING" 21 -0.396332946188235
"WALKING" 21 -0.396191636112121
"WALKING" 21 -0.375081713207201
"WALKING" 21 -0.36685581848959
"WALKING" 21 -0.363463780646595
"WALKING" 21 -0.361878918508437
"WALKING" 21 -0.358467661187362
"WALKING" 21 -0.35626254948984
"WALKING" 21 -0.356245501346881
"WALKING" 21 -0.35353031814098
"WALKING" 21 -0.350609831434225
"WALKING" 21 -0.347451242925134
"WALKING" 21 -0.344232074886631
"WALKING" 21 -0.34301642693262
"WALKING" 21 -0.342356641194581
"WALKING" 21 -0.340212422504456
"WALKING" 21 -0.339241466057219
"WALKING" 21 -0.337972522812745
"WALKING" 21 -0.337820236442424
"WALKING" 21 -0.335945837763986
"WALKING" 21 -0.334412261046881
"WALKING" 21 -0.330792887506952
"WALKING" 21 -0.330549366716381
"WALKING" 21 -0.329944627958824
"WALKING" 21 -0.329559586420036
"WALKING" 21 -0.329176879414902
"WALKING" 21 -0.329090465531729
"WALKING" 21 -0.328910229283191
"WALKING" 21 -0.32639065995918
"WALKING" 21 -0.325860245821515
"WALKING" 21 -0.325135099020856
"WALKING" 21 -0.323748572489483
"WALKING" 21 -0.322859771236916
"WALKING" 21 -0.318826346245455
"WALKING" 21 -0.317432264798253
"WALKING" 21 -0.316297653731004
"WALKING" 21 -0.310581658893619
"WALKING" 21 -0.307211972169162
"WALKING" 21 -0.307191663131373
"WALKING" 21 -0.306583850063886
"WALKING" 21 -0.304476977859715
"WALKING" 21 -0.301951539538681
"WALKING" 21 -0.30152541245041
"WALKING" 21 -0.301206964468984
"WALKING" 21 -0.300150956163601
"WALKING" 21 -0.299325646113583
"WALKING" 21 -0.299109255451693
"WALKING" 21 -0.296120025526078
"WALKING" 21 -0.283927257067772
"WALKING" 21 -0.281117180054831
"WALKING" 21 -0.270221524863458
"WALKING" 22 -0.311829907236221
"WALKING" 22 -0.30656921433369
"WALKING" 22 -0.304960823563815
"WALKING" 22 -0.30463125988221
"WALKING" 22 -0.302922687410642
"WALKING" 22 -0.302320649481462
"WALKING" 22 -0.300653460509305
"WALKING" 22 -0.298302805013725
"WALKING" 22 -0.292709458001733
"WALKING" 22 -0.290936589095526
"WALKING" 22 -0.290792650514528
"WALKING" 22 -0.290406805628699
"WALKING" 22 -0.287994632083351
"WALKING" 22 -0.287124727825668
"WALKING" 22 -0.286295063030838
"WALKING" 22 -0.286021043681497
"WALKING" 22 -0.285727379722638
"WALKING" 22 -0.283473596542816
"WALKING" 22 -0.281510096190018
"WALKING" 22 -0.279277270258931
"WALKING" 22 -0.277777563873084
"WALKING" 22 -0.277150060682865
"WALKING" 22 -0.276918773593512
"WALKING" 22 -0.276261629117291
"WALKING" 22 -0.275618803375205
"WALKING" 22 -0.275228397358396
"WALKING" 22 -0.27456994397451
"WALKING" 22 -0.271948292593761
"WALKING" 22 -0.269669901943494
"WALKING" 22 -0.268301633058645
"WALKING" 22 -0.266094602943137
"WALKING" 22 -0.264635467078556
"WALKING" 22 -0.262916871706388
"WALKING" 22 -0.257782930018717
"WALKING" 22 -0.256256148234046
"WALKING" 22 -0.254883874245579
"WALKING" 22 -0.252348436558592
"WALKING" 22 -0.250385176085027
"WALKING" 22 -0.247084140742781
"WALKING" 22 -0.246944708444189
"WALKING" 22 -0.246143679917825
"WALKING" 22 -0.24557577053477
"WALKING" 22 -0.243969204565722
"WALKING" 22 -0.236156250884955
"WALKING" 22 -0.233039129082888
"WALKING" 22 -0.231123896729068
"WALKING" 23 -0.345195153481426
"WALKING" 23 -0.317265120947825
"WALKING" 23 -0.317067110517291
"WALKING" 23 -0.313810962271426
"WALKING" 23 -0.313774151497326
"WALKING" 23 -0.313078505547754
"WALKING" 23 -0.312147606628023
"WALKING" 23 -0.312077548427194
"WALKING" 23 -0.310288810950143
"WALKING" 23 -0.310123214347237
"WALKING" 23 -0.308099496773139
"WALKING" 23 -0.307101318636988
"WALKING" 23 -0.306793074928264
"WALKING" 23 -0.306032160544385
"WALKING" 23 -0.305910320755882
"WALKING" 23 -0.304202048268039
"WALKING" 23 -0.300552654370071
"WALKING" 23 -0.298287097147594
"WALKING" 23 -0.297760613735579
"WALKING" 23 -0.293323771146168
"WALKING" 23 -0.286414880565597
"WALKING" 23 -0.286233582203387
"WALKING" 23 -0.286046160023939
"WALKING" 23 -0.285850324705704
"WALKING" 23 -0.285434986961319
"WALKING" 23 -0.283601014414795
"WALKING" 23 -0.283517855965562
"WALKING" 23 -0.271399025533512
"WALKING" 23 -0.269084431777005
"WALKING" 23 -0.26651216907041
"WALKING" 23 -0.266358467983351
"WALKING" 23 -0.26220029975328
"WALKING" 23 -0.261466622236524
"WALKING" 23 -0.261368958973832
"WALKING" 23 -0.259517427995686
"WALKING" 23 -0.259354562442424
"WALKING" 23 -0.2543809817741
"WALKING" 23 -0.251442922388021
"WALKING" 23 -0.250621382897112
"WALKING" 23 -0.249911407277718
"WALKING" 23 -0.248415887433048
"WALKING" 23 -0.247191502076114
"WALKING" 23 -0.241004300749446
"WALKING" 23 -0.240107188168699
"WALKING" 23 -0.239206029731337
"WALKING" 23 -0.235259361336096
"WALKING" 23 -0.232768758680927
"WALKING" 23 -0.231996430790339
"WALKING" 23 -0.219782459232603
"WALKING" 23 -0.218721727216399
"WALKING" 23 -0.215158669845633
"WALKING" 23 -0.214398871509786
"WALKING" 23 -0.205231067876774
"WALKING" 23 -0.19278138201943
"WALKING" 23 -0.191519161671301
"WALKING" 23 -0.18280156012549
"WALKING" 23 -0.177711192614973
"WALKING" 23 -0.176973051648627
"WALKING" 23 -0.167869602367838
"WALKING" 24 -0.454987635964349
"WALKING" 24 -0.442506377411943
"WALKING" 24 -0.441373868017647
"WALKING" 24 -0.438502290173975
"WALKING" 24 -0.438500290454902
"WALKING" 24 -0.438124620784314
"WALKING" 24 -0.437212315117825
"WALKING" 24 -0.436543160549857
"WALKING" 24 -0.435716195945098
"WALKING" 24 -0.434215876015508
"WALKING" 24 -0.433595836470232
"WALKING" 24 -0.433202074744207
"WALKING" 24 -0.43294896559287
"WALKING" 24 -0.43224154970492
"WALKING" 24 -0.431778300582175
"WALKING" 24 -0.431686150553939
"WALKING" 24 -0.431487390089127
"WALKING" 24 -0.430499613701248
"WALKING" 24 -0.430257988824242
"WALKING" 24 -0.429603839592335
"WALKING" 24 -0.428964455344563
"WALKING" 24 -0.428924268756578
"WALKING" 24 -0.428192979108734
"WALKING" 24 -0.427438625262923
"WALKING" 24 -0.424948203737433
"WALKING" 24 -0.424550351397504
"WALKING" 24 -0.422769012873084
"WALKING" 24 -0.417597675442959
"WALKING" 24 -0.415850481036114
"WALKING" 24 -0.415499689817291
"WALKING" 24 -0.414234949723351
"WALKING" 24 -0.412648348659319
"WALKING" 24 -0.412377759372371
"WALKING" 24 -0.410919255432086
"WALKING" 24 -0.410860495859376
"WALKING" 24 -0.409461736444225
"WALKING" 24 -0.408468482051364
"WALKING" 24 -0.407874333217291
"WALKING" 24 -0.407705108831105
"WALKING" 24 -0.406063682157754
"WALKING" 24 -0.405799198272203
"WALKING" 24 -0.403948562612299
"WALKING" 24 -0.40377015871016
"WALKING" 24 -0.402950441952585
"WALKING" 24 -0.400505174006417
"WALKING" 24 -0.399191795852941
"WALKING" 24 -0.398207376300891
"WALKING" 24 -0.397849500419786
"WALKING" 24 -0.396889148369982
"WALKING" 24 -0.395539463830909
"WALKING" 24 -0.395330444686274
"WALKING" 24 -0.395234003353369
"WALKING" 24 -0.39278146722139
"WALKING" 24 -0.391800779348663
"WALKING" 24 -0.391647074784064
"WALKING" 24 -0.390969388880927
"WALKING" 24 -0.387149341159715
"WALKING" 24 -0.384662605629376
"WALKING" 25 -0.499281614439572
"WALKING" 25 -0.497285522009982
"WALKING" 25 -0.494165836004278
"WALKING" 25 -0.491676071245098
"WALKING" 25 -0.487323659841283
"WALKING" 25 -0.482071067072692
"WALKING" 25 -0.481224307540463
"WALKING" 25 -0.480232500252585
"WALKING" 25 -0.478416802853832
"WALKING" 25 -0.477718380024314
"WALKING" 25 -0.477605223018217
"WALKING" 25 -0.476571754289305
"WALKING" 25 -0.47541585541943
"WALKING" 25 -0.474041727771836
"WALKING" 25 -0.473893348967914
"WALKING" 25 -0.473567991316934
"WALKING" 25 -0.470754052620321
"WALKING" 25 -0.470716353894652
"WALKING" 25 -0.470671641657754
"WALKING" 25 -0.470657457211301
"WALKING" 25 -0.470602083122995
"WALKING" 25 -0.47057724660107
"WALKING" 25 -0.469027954919964
"WALKING" 25 -0.467765083172727
"WALKING" 25 -0.467484937570125
"WALKING" 25 -0.465955632358289
"WALKING" 25 -0.465483280750713
"WALKING" 25 -0.465017791348057
"WALKING" 25 -0.464825948510036
"WALKING" 25 -0.464199937593048
"WALKING" 25 -0.464171056029055
"WALKING" 25 -0.463991672056863
"WALKING" 25 -0.463952880620677
"WALKING" 25 -0.463606136431551
"WALKING" 25 -0.461930550062549
"WALKING" 25 -0.461727992876881
"WALKING" 25 -0.459822816498396
"WALKING" 25 -0.459476136286096
"WALKING" 25 -0.459250154922513
"WALKING" 25 -0.457835898781604
"WALKING" 25 -0.457639118711052
"WALKING" 25 -0.457152770568806
"WALKING" 25 -0.456939646450838
"WALKING" 25 -0.4564097605082
"WALKING" 25 -0.455305597927094
"WALKING" 25 -0.454775137692335
"WALKING" 25 -0.454476955386148
"WALKING" 25 -0.454306726409305
"WALKING" 25 -0.45379944711754
"WALKING" 25 -0.453170028711943
"WALKING" 25 -0.45229389509893
"WALKING" 25 -0.451972516077897
"WALKING" 25 -0.451762583992692
"WALKING" 25 -0.450784903329947
"WALKING" 25 -0.450433364946881
"WALKING" 25 -0.449995138536542
"WALKING" 25 -0.448720519652513
"WALKING" 25 -0.447586660912299
"WALKING" 25 -0.446145859928699
"WALKING" 25 -0.445261400732442
"WALKING" 25 -0.445241188192157
"WALKING" 25 -0.443882308429412
"WALKING" 25 -0.443101233179144
"WALKING" 25 -0.442868574720856
"WALKING" 25 -0.442197028557932
"WALKING" 25 -0.442012914361141
"WALKING" 25 -0.441884413369875
"WALKING" 25 -0.441831140419964
